shop,shop_id,item_id,product_name,current_price,original_price,discount_percent,rating,rating_count,sold_count,monthly_sold,liked_count,brand,product_url,product_name_clean,sold_count_num,monthly_sold_num,shop_clean,product_type,product_name_norm,storage_options,canonical_product_name,canonical_product_id,absa_weighted_sum,absa_weight_sum,total_aspect_mentions,avg_positive_rate,avg_negative_rate,avg_neutral_rate,absa_score_raw,absa_score,BATTERY_positive_rate,CAMERA_positive_rate,DESIGN_positive_rate,FEATURES_positive_rate,GENERAL_positive_rate,PERFORMANCE_positive_rate,PRICE_positive_rate,SCREEN_positive_rate,SERANDACC_positive_rate,STORAGE_positive_rate,BATTERY_negative_rate,CAMERA_negative_rate,DESIGN_negative_rate,FEATURES_negative_rate,GENERAL_negative_rate,PERFORMANCE_negative_rate,PRICE_negative_rate,SCREEN_negative_rate,SERANDACC_negative_rate,STORAGE_negative_rate,BATTERY_neutral_rate,CAMERA_neutral_rate,DESIGN_neutral_rate,FEATURES_neutral_rate,GENERAL_neutral_rate,PERFORMANCE_neutral_rate,PRICE_neutral_rate,SCREEN_neutral_rate,SERANDACC_neutral_rate,STORAGE_neutral_rate,BATTERY_total_mentions,CAMERA_total_mentions,DESIGN_total_mentions,FEATURES_total_mentions,GENERAL_total_mentions,PERFORMANCE_total_mentions,PRICE_total_mentions,SCREEN_total_mentions,SERANDACC_total_mentions,STORAGE_total_mentions,price_score,rating_score,sold_score,review_confidence_score,absa_score_norm,buy_score_100,recommendation_label,rank
apple_flagship_store,88201679,40418381691,Điện thoại Apple iPhone 17 Pro Max 1T,50999000.0,52999000.0,4,5.0,0.0,217 sold,26 Sold/Month,975,Apple,https://shopee.vn/product/88201679/40418381691,điện thoại apple iphone 17 pro max 1t,217,26,apple_flagship_store,phone,apple iphone 17 pro max 1t,,iphone 17 pro max,90,6.5,10.0,10.0,0.7333333333333333,0.2666666666666666,0.0,0.65,82.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,0.0,0.5,1.0,0.4894053847734659,0.34362594228797505,0.825,68.02734019448174,Đáng cân nhắc,87
shopdunk_official_store,288286284,21487622742,"Cáp sạc nhanh Belkin 30W USB Type C - Lightning, 1M",389000.0,425000.0,8,4.982758620689655,0.0,340 sold,32 Sold/Month,47,Belkin,https://shopee.vn/product/288286284/21487622742,"cáp sạc nhanh belkin 30w usb type c - lightning, 1m",340,32,shopdunk_official_store,charger_cable_accessory,cáp belkin 30w usb type c lightning 1m,,apple usb c to lightning cable,10,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9965517241379309,0.5300691438038321,0.0,0.5,67.8820716398161,Đáng cân nhắc,88
tecno_official_store,442733715,26240142020,"Điện thoại TECNO SPARK 40 (6GB/128GB) - Màn hình 6.67"" 120Hz | Pin 5200 mAh + Sạc nhanh 45W |  Loa kép | NFC",3390000.0,4290000.0,21,4.834586466165414,0.0,521 sold,62 Sold/Month,371,TECNO,https://shopee.vn/product/442733715/26240142020,điện thoại tecno spark 40 6gb/128gb - màn hình 6.67 120hz pin 5200 mah + sạc nhanh 45w loa kép nfc,521,62,tecno_official_store,charger_cable_accessory,tecno spark 40 6gb 128gb màn hình 6.67 inch 120hz pin 5200 mah + 45w loa kép nfc,128gb,tecno spark 40,215,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9669172932330827,0.5687694348160105,0.0,0.5,67.86988738690182,Đáng cân nhắc,89
tecno_official_store,442733715,28231663817,Điện thoại Tecno Camon 40 8Gb/128GB - Amoled 120Hz - 5200mAh -  Helio G100 Ultimate,5090000.0,6590000.0,23,4.910256410256411,0.0,269 sold,45 Sold/Month,378,TECNO,https://shopee.vn/product/442733715/28231663817,điện thoại tecno camon 40 8gb/128gb - amoled 120hz - 5200mah - helio g100 ultimate,269,45,tecno_official_store,phone,tecno camon 40 8gb 128gb amoled 120hz 5200mah helio g100 ultimate,128gb,tecno camon 40 128gb,210,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9820512820512821,0.5088495431823451,0.0,0.5,67.27376878876082,Đáng cân nhắc,90
viettel_store_aar,308461157,29841314383,Apple iPhone 17 256GB Chính hãng ZP/A,25890000.0,50000000.0,48,4.965517241379311,0.0,3k+ sold,587 Sold/Month,2153,Apple,https://shopee.vn/product/308461157/29841314383,apple iphone 17 256gb chính hãng zp/a,3000,587,viettel_store_aar,phone,apple iphone 17 256gb zp a,256gb,iphone 17 256gb,87,184.40000000000003,199.0,199.0,0.865766375456298,0.08998297854887,0.044250645994832,0.926633165829146,96.33165829145727,0.5,1.0,1.0,0.8571428571428571,0.8888888888888888,0.8888888888888888,0.75,1.0,0.9069767441860463,0.0,0.5,0.0,0.0,0.1428571428571428,0.0,0.0555555555555555,0.0416666666666666,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0555555555555555,0.2083333333333333,0.0,0.0232558139534883,0.0,4.0,4.0,45.0,7.0,27.0,18.0,24.0,27.0,43.0,0.0,0.0,0.9931034482758623,0.7277418703768002,0.7592655602077671,0.9633165829145728,67.27035011068409,Đáng cân nhắc,91
xiaomiofficialstore,340431675,25867632385,"Đồng hồ thông minh Xiaomi Watch 2 | Màn hình AMOLED 1.43"" |  12 Kênh theo dõi sức khỏe | HĐH WearOS | Wifi/BT/GPS/NFC",4690000.0,4690000.0,0,5.0,0.0,46 đã bán,2 đã bán/tháng,229,Xiaomi,https://shopee.vn/product/340431675/25867632385,đồng hồ thông minh xiaomi watch 2 màn hình amoled 1.43 12 kênh theo dõi sức khỏe hđh wearos wifi/bt/gps/nfc,46,2,xiaomiofficialstore,smartwatch_band,xiaomi watch 2 màn hình amoled 1.43 inch 12 kênh theo dõi sức khỏe hđh wearos wifi bt gps nfc,,xiaomi watch 2,251,8.0,11.0,11.0,0.7857142857142857,0.2142857142857142,0.0,0.7272727272727273,86.36363636363636,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,0.5,1.0,0.3499460852831607,0.35609494656310453,0.8636363636363636,67.21923165396937,Đáng cân nhắc,92
didongviet.official,23793258,41323065737,"Điện thoại Samsung Galaxy A07 4GB | 128GB - Màn hình 6,7"", 5000mAh - Hàng Chính Hãng",2975000.0,3590000.0,17,4.863636363636363,0.0,276 sold,56 Sold/Month,102,SAMSUNG,https://shopee.vn/product/23793258/41323065737,"điện thoại samsung galaxy a07 4gb 128gb - màn hình 6,7 , 5000mah - hàng chính hãng",276,56,didongviet.official,phone,samsung galaxy a07 4gb 128gb màn hình 6 7 inch 5000mah,128gb,samsung galaxy a07 128gb,174,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9727272727272727,0.5111759634825642,0.0,0.5,67.12218490678393,Đáng cân nhắc,93
oppo_official_store_vn,25452983,58104027024,Điện thoại OPPO Reno15F 5G 8GB/256GB siêu camera AI - Hàng chính hãng,11490000.0,11990000.0,4,4.902439024390244,0.0,222 sold,95 Sold/Month,198,OPPO,https://shopee.vn/product/25452983/58104027024,điện thoại oppo reno15f 5g 8gb/256gb siêu camera ai - hàng chính hãng,222,95,oppo_official_store_vn,phone,oppo reno15f 5g 8gb 256gb siêu camera ai,256gb,oppo reno15f 5g 8gb 256gb siêu 256gb,144,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9804878048780488,0.49146650716342544,0.0,0.5,66.98175370501237,Đáng cân nhắc,94
didongviet.official,23793258,40624268959,"Điện thoại Samsung Galaxy A17 LTE 8GB | 128GB - Màn hình 6,7"" 90Hz, 5000mAh - Hàng Chính Hãng",4775000.0,5990000.0,20,5.0,0.0,162 sold,5 Sold/Month,70,SAMSUNG,https://shopee.vn/product/23793258/40624268959,"điện thoại samsung galaxy a17 lte 8gb 128gb - màn hình 6,7 90hz, 5000mah - hàng chính hãng",162,5,didongviet.official,phone,samsung galaxy a17 lte 8gb 128gb màn hình 6 7 inch 90hz 5000mah,128gb,samsung galaxy a17 lte 128gb,178,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4629791183566362,0.0,0.5,66.94468677534955,Đáng cân nhắc,95
didongviet.official,23793258,29975004029,"Nồi Điện Đa Năng Mini Bear 1.2L DRG-Z12K1 (MC-4H12J) - 500W, Chống Dính, Đa Năng - Hàng Chính Hãng",489000.0,990000.0,51,4.901960784313726,0.0,216 sold,2 Sold/Month,159,Bear,https://shopee.vn/product/23793258/29975004029,"nồi điện đa năng mini bear 1.2l drg-z12k1 mc-4h12j - 500w, chống dính, đa năng - hàng chính hãng",216,2,didongviet.official,home_appliance,nồi điện đa năng mini bear 1.2l drg z12k1 mc 4h12j 500w chống dính đa năng,,bear 1,21,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9803921568627452,0.4889874916121457,0.0,0.5,66.9426555114371,Đáng cân nhắc,96
samsung_official_store,65589552,20893846610,"Tủ Lạnh Samsung Ngăn Đông Trên 236L RT22M4032BY/SV - Ngăn Đông Mềm Optimal Fresh Zone, màu Nâu",5744000.0,9389600.0,39,4.372641509433962,0.0,1k+ sold,218 Sold/Month,1148,SAMSUNG,https://shopee.vn/product/65589552/20893846610,"tủ lạnh samsung ngăn đông trên 236l rt22m4032by/sv - ngăn đông mềm optimal fresh zone, màu nâu",1000,218,samsung_official_store,other,tủ lạnh samsung ngăn đông trên 236l rt22m4032by ngăn đông mềm optimal fresh zone màu nâu,,tủ lạnh samsung ngăn đông trên,226,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8745283018867924,0.6279477929960038,0.0,0.5,66.90978293267591,Đáng cân nhắc,97
tecno_official_store,442733715,41022770315,[Ưu Đãi Livestream] Điện thoại TECNO SPARK 40 PRO (8+8)GB/128GB - Màn hình AMOLED 1.5K & 144Hz | Mỏng 6.69mm | 5200mAh,5290000.0,5290000.0,0,4.666666666666667,0.0,37 sold,1 Sold/Month,33,TECNO,https://shopee.vn/product/442733715/41022770315,ưu đãi livestream điện thoại tecno spark 40 pro 8+8 gb/128gb - màn hình amoled 1.5k 144hz mỏng 6.69mm 5200mah,37,1,tecno_official_store,phone,tecno spark 40 pro 8gb 8gb 128gb màn hình amoled 1.5k & 144hz mỏng 6.69mm 5200mah,128gb,tecno spark 40 pro 128gb,217,21.1,30.0,30.0,0.7453703703703703,0.0277777777777777,0.2268518518518518,0.7033333333333334,85.16666666666667,0.5,1.0,1.0,1.0,0.625,0.5,0.3333333333333333,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.0,0.375,0.5,0.6666666666666666,0.0,0.0,0.0,2.0,1.0,3.0,4.0,8.0,4.0,3.0,1.0,4.0,0.0,0.5,0.9333333333333333,0.3306260351969532,0.49210117820073773,0.8516666666666667,66.59706897662835,Đáng cân nhắc,98
huawei_flagship_store,93963889,54956724646,Bút cảm ứng Huawei M-Pencil 3rd Gen,2690000.0,2690000.0,0,4.851851851851852,0.0,148 sold,56 Sold/Month,31,HUAWEI,https://shopee.vn/product/93963889/54956724646,bút cảm ứng huawei m-pencil 3rd gen,148,56,huawei_flagship_store,charger_cable_accessory,bút cảm ứng huawei m pencil 3rd gen,,bút cảm ứng huawei m pencil,39,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9703703703703704,0.45481669844423195,0.0,0.5,66.22965788407089,Đáng cân nhắc,99
viettel_store_aar,308461157,27665729077,Tai nghe AirPods 4 Khử ồn chủ động Chính hãng,5690000.0,5690000.0,0,4.902255639097745,0.0,2k+ sold,37 Sold/Month,856,Apple,https://shopee.vn/product/308461157/27665729077,tai nghe airpods 4 khử ồn chủ động chính hãng,2000,37,viettel_store_aar,earphone_speaker,tai nghe airpods 4 khử ồn chủ động,,airpods 4,2,273.70000000000005,320.0,320.0,0.7124167618723575,0.1229140243898575,0.1646692137377849,0.8553125000000001,92.765625,0.5,0.0,0.8378378378378378,0.864406779661017,0.948051948051948,0.9333333333333332,0.7241379310344828,0.0,0.891566265060241,0.0,0.5,0.0,0.1081081081081081,0.0508474576271186,0.0129870129870129,0.0666666666666666,0.1724137931034483,0.0,0.072289156626506,0.0,0.0,1.0,0.054054054054054,0.0847457627118644,0.0389610389610389,0.0,0.1034482758620689,0.0,0.036144578313253,0.0,4.0,1.0,37.0,59.0,77.0,30.0,29.0,0.0,83.0,0.0,0.0,0.9804511278195489,0.6909036392444722,0.8270656841408609,0.92765625,66.07292148646667,Đáng cân nhắc,100
shopdunk_official_store,288286284,27505633753,Kính cường lực Mipow Kingbull cho iPad Gen 10 (10.9 inch),289000.0,290000.0,0,4.852941176470588,0.0,127 sold,14 Sold/Month,13,Mipow,https://shopee.vn/product/288286284/27505633753,kính cường lực mipow kingbull cho ipad gen 10 10.9 inch,127,14,shopdunk_official_store,tablet,kính cường lực mipow kingbull cho ipad gen 10 10.9 inch,,ipad,71,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9705882352941175,0.44100880594290465,0.0,0.5,66.02689679502592,Đáng cân nhắc,101
viettel_store_aar,308461157,22654646317,Apple iPhone 15 256GB Chính hãng VN/A,23090000.0,27290000.0,15,4.940625,0.0,1k+ sold,16 Sold/Month,1869,Apple,https://shopee.vn/product/308461157/22654646317,apple iphone 15 256gb chính hãng vn/a,1000,16,viettel_store_aar,phone,apple iphone 15 256gb vn a,256gb,iphone 15 256gb,83,344.3,396.0,396.0,0.7707442172788707,0.1656722418273573,0.0635835408937719,0.8694444444444445,93.47222222222224,0.25,0.2857142857142857,0.9318181818181818,0.9333333333333332,0.9405940594059404,0.9166666666666666,0.7142857142857143,1.0,0.9642857142857144,0.0,0.5,0.5714285714285714,0.0454545454545454,0.0666666666666666,0.0198019801980198,0.0555555555555555,0.1964285714285714,0.0,0.0357142857142857,0.0,0.25,0.1428571428571428,0.0227272727272727,0.0,0.0396039603960396,0.0277777777777777,0.0892857142857142,0.0,0.0,0.0,8.0,7.0,44.0,30.0,101.0,36.0,56.0,2.0,112.0,0.0,0.0,0.9881249999999999,0.6279477929960038,0.8575169092529576,0.9347222222222225,65.7985526541363,Đáng cân nhắc,102
samsung_official_store,65589552,27086053703,"Máy Giặt Samsung Bespoke AI Cửa Trước 10 kg WW10DG6U34LESV - AI Ecobubble cảm biến bảo vệ vải, màu Trắng",8309000.0,13790000.0,40,4.714285714285714,0.0,158 sold,28 Sold/Month,171,SAMSUNG,https://shopee.vn/product/65589552/27086053703,"máy giặt samsung bespoke ai cửa trước 10 kg ww10dg6u34lesv - ai ecobubble cảm biến bảo vệ vải, màu trắng",158,28,samsung_official_store,home_appliance,máy giặt samsung bespoke ai cửa trước 10 kg ww10dg6u34lesv ai ecobubble cảm biến bảo vệ vải màu trắng,,máy giặt samsung bespoke ai cửa,116,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9428571428571428,0.46072082573002476,0.0,0.5,65.76795524309324,Đáng cân nhắc,103
xiaomiofficialstore,340431675,29601651008,[HÀNG TẶNG KHÔNG BÁN] POCO PAD Smart Keyboard (For POCO PAD only),2490000.0,2490000.0,0,5.0,0.0,4 đã bán,1 đã bán/tháng,23,Xiaomi,https://shopee.vn/product/340431675/29601651008,hàng tặng không bán poco pad smart keyboard for poco pad only,4,1,xiaomiofficialstore,charger_cable_accessory,poco pad smart keyboard for poco pad only,,poco pad smart keyboard,150,1.0,1.0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.14628439094450843,0.09933017332579405,1.0,65.68756759742557,Đáng cân nhắc,104
didongviet.official,23793258,48353005163,"Máy tính bảng Samsung Galaxy Tab A11 Wifi 4GB | 64GB - Màn hình 8,7"" 90Hz, 5100mAh - Hàng Chính Hãng",3480000.0,3850000.0,10,5.0,0.0,62 sold,16 Sold/Month,63,SAMSUNG,https://shopee.vn/product/23793258/48353005163,"máy tính bảng samsung galaxy tab a11 wifi 4gb 64gb - màn hình 8,7 90hz, 5100mah - hàng chính hãng",62,16,didongviet.official,tablet,samsung galaxy tab a11 wifi 4gb 64gb màn hình 8 7 inch 90hz 5100mah,64gb,samsung galaxy tab a11 64gb,192,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.37657615454988497,0.0,0.5,65.64864231824828,Đáng cân nhắc,105
tecno_official_store,442733715,57256532935,Điện thoại TECNO SPARK 30 (8+8)GB/128GB - Siêu bền | Loa kép 300% | Camera 64MP | NFC | Thiết Kế Transformers,3090000.0,3820000.0,19,4.826086956521739,0.0,103 sold,51 Sold/Month,85,TECNO,https://shopee.vn/product/442733715/57256532935,điện thoại tecno spark 30 8+8 gb/128gb - siêu bền loa kép 300% camera 64mp nfc thiết kế transformers,103,51,tecno_official_store,phone,tecno spark 30 8gb 8gb 128gb siêu bền loa kép 300% camera 64mp nfc thiết kế transformers,128gb,tecno spark 30 128gb,213,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9652173913043478,0.4221361313414022,0.0,0.5,65.63638979620798,Đáng cân nhắc,106
samsung_official_store,65589552,44102027528,[Livestream] - Smart Tivi Samsung 4K DU7000KXXV,9400000.0,9400000.0,0,4.444444444444445,0.0,109 sold,22 Sold/Month,117,SAMSUNG,https://shopee.vn/product/65589552/44102027528,livestream - smart tivi samsung 4k du7000kxxv,109,22,samsung_official_store,other,smart tivi samsung 4k du7000kxxv,,smart tivi samsung 4k du7000kxxv,195,15.4,25.0,25.0,0.9,0.0833333333333333,0.0166666666666666,0.616,80.80000000000001,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2.0,6.0,2.0,2.0,3.0,10.0,0.0,0.5,0.888888888888889,0.4272341928472612,0.46689549191040125,0.8080000000000002,65.59524558959072,Đáng cân nhắc,107
samsung_official_store,65589552,29786048810,"Máy giặt Samsung 10kg WW10DB7U34GBSV Bespoke AI™ - Giặt hơi nước Hygiene Steam, Màu Đen",9514000.0,15690000.0,39,4.72,0.0,105 sold,20 Sold/Month,108,SAMSUNG,https://shopee.vn/product/65589552/29786048810,"máy giặt samsung 10kg ww10db7u34gbsv bespoke ai - giặt hơi nước hygiene steam, màu đen",105,20,samsung_official_store,home_appliance,máy giặt samsung 10kg ww10db7u34gbsv bespoke ai giặt hơi nước hygiene steam màu đen,34gb,máy giặt samsung 10kg ww10db7u34gbsv bespoke,115,11.3,20.0,20.0,0.7244897959183673,0.1326530612244898,0.1428571428571428,0.5650000000000001,78.25,0.0,0.0,1.0,0.0,1.0,0.5,1.0,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,1.0,1.0,7.0,0.0,0.5,0.944,0.4238674523065372,0.43628965090651933,0.7825,65.57590829366326,Đáng cân nhắc,108
viettel_store_aar,308461157,24835940211,Apple iPhone 16 128GB Chính hãng VN/A,22290000.0,23290000.0,4,4.949425287356322,0.0,1k+ sold,32 Sold/Month,3858,Apple,https://shopee.vn/product/308461157/24835940211,apple iphone 16 128gb chính hãng vn/a,1000,32,viettel_store_aar,phone,apple iphone 16 128gb vn a,128gb,iphone 16 128gb,84,244.6,276.0,276.0,0.8929285496194167,0.0505356017689983,0.0565358486115849,0.886231884057971,94.31159420289856,1.0,0.75,0.9705882352941176,0.9285714285714286,0.9565217391304348,0.9393939393939394,0.6129032258064516,1.0,0.8783783783783784,0.0,0.0,0.0,0.0294117647058823,0.0714285714285714,0.0,0.0606060606060606,0.2258064516129032,0.0,0.0675675675675675,0.0,0.0,0.25,0.0,0.0,0.0434782608695652,0.0,0.1612903225806451,0.0,0.054054054054054,0.0,2.0,4.0,34.0,28.0,69.0,33.0,31.0,1.0,74.0,0.0,0.0,0.9898850574712643,0.6279477929960038,0.8059394156744696,0.9431159420289856,65.56979046197961,Đáng cân nhắc,109
apple_flagship_store,88201679,42352258540,Tai nghe Bluetooth chụp tai Beats Solo 4,4990000.0,4990000.0,0,4.923076923076923,0.0,120 sold,1 Sold/Month,291,Beats,https://shopee.vn/product/88201679/42352258540,tai nghe bluetooth chụp tai beats solo 4,120,1,apple_flagship_store,earphone_speaker,chụp tai beats solo 4,,chụp tai beats solo 4,46,8.9,18.0,18.0,0.7944444444444444,0.1388888888888888,0.0666666666666666,0.4944444444444444,74.72222222222223,1.0,0.0,0.5,0.6,1.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,5.0,1.0,0.0,2.0,0.0,3.0,0.0,0.5,0.9846153846153847,0.4358970878218184,0.42194737618576067,0.7472222222222222,65.36690443815925,Đáng cân nhắc,110
oppo_official_store_vn,25452983,46304056100,"Điện thoại OPPO Reno15 5G 12GB/256GB có NFC, esim và siêu camera AI - Hàng chính hãng",16490000.0,16990000.0,3,4.7368421052631575,0.0,81 sold,20 Sold/Month,139,OPPO,https://shopee.vn/product/25452983/46304056100,"điện thoại oppo reno15 5g 12gb/256gb có nfc, esim và siêu camera ai - hàng chính hãng",81,20,oppo_official_store_vn,phone,oppo reno15 5g 12gb 256gb có nfc esim và siêu camera ai,256gb,oppo reno15 5g 256gb,143,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9473684210526315,0.40053377403950585,0.0,0.5,64.95537503164522,Trung bình,111
xiaomiofficialstore,340431675,4475704007,Hàng Chính Hãng Phân Phối Bởi Digiworld | Đồng Hồ Thông Minh Xiaomi Mi Watch Lite,1990000.0,1990000.0,0,5.0,0.0,13 đã bán,1 đã bán/tháng,37,Xiaomi,https://shopee.vn/product/340431675/4475704007,hàng chính hãng phân phối bởi digiworld đồng hồ thông minh xiaomi mi watch lite,13,1,xiaomiofficialstore,smartwatch_band,phân phối bởi digiworld xiaomi mi watch lite,,phân phối bởi digiworld xiaomi mi,146,4.3,6.0,6.0,0.8,0.2,0.0,0.7166666666666667,85.83333333333334,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.23986814971106638,0.27885505099500285,0.8583333333333334,64.63657275561603,Trung bình,112
